Ens.ID	TPM.kidney	TPM.testis	TPM.heart	TPM.brain	TPM.cerebellum	TPM.liver
ENSMODG00000025597	0	0	0	0	0	0
ENSMODG00000025598	0.459496	3.190037	0.965036	4.975671	6.114855	0.342376
ENSMODG00000025599	1.042285	2.820937	0.552241	5.660349	4.138648	0.598695
ENSMODG00000025600	0.605651	5.267887	0.326494	1.206501	0.782348	0.499374
ENSMODG00000025601	0.171839	0.605978	0.034766	1.207585	0	0.734768
ENSMODG00000025602	3.957586	3.474402	19.14825	36.670587	104.366078	4.33957
ENSMODG00000025603	0	0	0	0	0	0
ENSMODG00000025604	0.265941	2.975031	0.053912	0.426327	0.064454	0
ENSMODG00000025605	2.91554	6.26357	1.723878	7.330193	4.117672	1.074844
ENSMODG00000025606	1.534345	2.524508	0.236243	1.987278	3.005964	0.583859
ENSMODG00000025607	35.154191	166.231321	14.519048	45.240993	18.218794	79.134043
ENSMODG00000025608	126.615548	1.36773	0.614238	93.213919	87.220982	0.699258
ENSMODG00000025609	0.28099	84.156971	2.809511	0.322404	0.049978	0
ENSMODG00000025610	2.08892	14.849744	0.541983	1.346916	0.718649	0.810112
ENSMODG00000025611	0.049437	0.086059	0.010143	9.918315	2.399634	0
ENSMODG00000025612	0.343846	0.064427	0.068839	0.211768	0.070158	0
ENSMODG00000025613	0.752804	0.224134	0	0	0	0
ENSMODG00000025616	3.706185	6.478708	2.952556	5.797478	7.113545	3.028849
ENSMODG00000025617	1.224313	7.742709	0.330701	2.506227	5.202359	1.509404
ENSMODG00000025618	0.084626	0.558209	0	11.23973	3.1829	0
ENSMODG00000025619	1.621456	3.81933	2.86257	3.34866	3.56899	0.848069
ENSMODG00000025620	12.411276	1.111104	0.212665	0.127742	0.284274	2.205499
ENSMODG00000025621	0.081797	3.661289	0.016621	6.478582	8.284292	0
ENSMODG00000025622	15.956165	6.853738	17.216171	17.060759	14.434862	6.043912
ENSMODG00000025623	9.523403	5.325743	16.669574	6.396738	5.56911	3.687028
ENSMODG00000025624	18.291483	2.037917	0.493601	1.681639	0.813417	3.003493
ENSMODG00000025625	0	0	0	0	0	0
ENSMODG00000025626	3.360545	2.759193	1.251884	9.888274	3.338758	1.051863
ENSMODG00000025627	0.135013	11.899647	0.655199	1.159538	0.083741	0.0487
ENSMODG00000025628	18.555225	44.893181	13.712949	37.663062	35.666042	11.975343
ENSMODG00000025629	6.34319	7.904141	5.358523	10.400691	23.157727	4.126385
ENSMODG00000025630	2.013624	4.124169	1.606589	3.676223	5.217715	1.255492
ENSMODG00000025632	47.317554	18.462459	53.136611	82.207431	69.323231	13.451567
ENSMODG00000025633	0	0	0.010704	0	0.245836	0
ENSMODG00000025635	0	0	0	0	0	0
ENSMODG00000025636	0	0	0.016268	0.04057	0.338855	0.282203
ENSMODG00000025637	1.062414	11.01767	1.173183	3.196194	2.303414	0.309005
ENSMODG00000025638	0.648883	1.615421	0.61682	2.300337	5.194285	0
ENSMODG00000025639	0.240328	0	0	0	0	0.51588
ENSMODG00000025640	17.661947	110.688201	10.486598	52.93664	42.247439	10.570616
ENSMODG00000025641	0.292844	3.242423	0.170199	0.287966	0.152078	0.086271
ENSMODG00000025642	1.370474	1.630696	0.625385	12.796431	8.237594	0.642508
ENSMODG00000025643	0	0	0	0	0	0
ENSMODG00000025644	0.320767	19.63807	0.633415	1.221995	1.739686	0.522193
ENSMODG00000025645	0	0.170474	0	0	0	0
ENSMODG00000025647	0.925736	2.100993	0.699865	2.462056	1.83605	0.200452
ENSMODG00000025648	0.936662	1.225583	0.416333	1.050281	2.404438	0.13772
ENSMODG00000025649	0	0	0	0.175311	0	0
ENSMODG00000025650	0.309883	1.286903	0.555471	0.118879	0.107305	2.029998
ENSMODG00000025651	0.062048	0.189355	0.010636	0.045668	0.052184	0.107357
ENSMODG00000025652	0	10.953258	0	0	0	0
ENSMODG00000025653	0.104182	0.147598	0	0	0.034643	55.624728
ENSMODG00000025655	0	0.153731	0	0	0	0
ENSMODG00000025656	0	0	0	0	0	0
ENSMODG00000025657	0	0.05058	0.011909	0.033275	0.07331	0.169513
ENSMODG00000025658	0.319314	0.825836	0.00454	0.018828	0.060191	0.011675
ENSMODG00000025659	0	0	0	0	0.186712	0
ENSMODG00000025660	0	8.692967	0.011714	0	1.684742	0
ENSMODG00000025661	0	0.190873	0	0.709638	0	0
ENSMODG00000025662	0	26.082589	0	0	0	0
ENSMODG00000025663	0	0	0	0	0	0
ENSMODG00000025664	2.609475	6.005423	3.729628	9.444117	10.705258	2.3776
ENSMODG00000025665	0	0.106138	0.017836	0.099933	0.222628	0
ENSMODG00000025666	0	0.478804	0	0	0.081758	5.983412
ENSMODG00000025667	0	0.158415	0	0	0	0
ENSMODG00000025668	1.2029	1.056319	0.750861	3.253956	4.540149	0.453361
ENSMODG00000025669	0	0	0	0	0	0
ENSMODG00000025670	0.601465	26.32169	0.04256	0.65077	2.213131	0.321777
ENSMODG00000025672	0	0.286219	0	0.270268	0	0
ENSMODG00000025673	8.09309	0.920152	7.857926	2.99641	1.639502	1.434406
ENSMODG00000025674	0.06626	0.14962	0.027122	0.074754	0	0.700422
ENSMODG00000025675	0	138.570933	0	0	0	0
ENSMODG00000025676	20.662076	15.892111	18.638407	7.650464	11.110303	16.467202
ENSMODG00000025678	0	0.14925	0	0	0	0
ENSMODG00000025679	60.122982	0	13.803851	14.253919	25.556565	8.365344
ENSMODG00000025680	0.647085	17.727453	0.333472	0.750055	1.02423	0.276743
ENSMODG00000025681	0.942271	0.327744	0.051308	0.165855	0.549297	0
ENSMODG00000025682	2.475427	16.454799	4.381399	3.189383	5.091577	1.343306
ENSMODG00000025683	9.575289	0.133845	1.204512	0.807508	0.238151	1.63462
ENSMODG00000025684	2.857514	2.006911	0.614476	2.647744	4.306053	0
ENSMODG00000025685	24.589195	75.171234	36.265409	29.579182	25.312109	10.317448
ENSMODG00000025686	0	0.436877	0	0	1.826363	0
ENSMODG00000025687	0	0	0	0	0	0
ENSMODG00000025688	0	0	0	45.048472	35.166144	0
ENSMODG00000025689	8.864115	12.266198	2.089459	4.201478	3.064001	4.415772
ENSMODG00000025690	0.053563	5.973045	0.01049	0.089547	0.225244	0.020525
ENSMODG00000025691	0	38.951398	0	1.142029	0	0
ENSMODG00000025692	0	0	0	0	0	0
ENSMODG00000025693	0	0	0	0	0	0
ENSMODG00000025694	0	0	0	0	0	0.077032
ENSMODG00000025695	0	0.801858	0	0.175173	0	0
ENSMODG00000025696	3.835602	26.205523	13.636985	34.185266	29.801242	4.258604
ENSMODG00000025697	9.55684	31.450167	5.202141	4.655293	5.591524	3.325792
ENSMODG00000025698	0.031304	0.036899	0.019654	0.133682	0.228584	0.207178
ENSMODG00000025699	0	0.646039	0	0.223802	0	0
ENSMODG00000025700	0.028753	9.50266	0.002909	0.350151	0.108834	0
ENSMODG00000025701	0	0.752222	0.19861	0	0	3.328858
ENSMODG00000025702	0	0	0.030852	0.210509	0	0.105537
ENSMODG00000025703	1.912978	13.161636	2.727221	9.470481	6.624353	1.35035
ENSMODG00000025704	0	44.472249	0.031441	0.085489	0	0
ENSMODG00000025705	0	4.967575	0	0	0	0
ENSMODG00000025706	11.624516	4.790842	8.648687	5.081365	3.09184	0.408251
ENSMODG00000025707	0.106094	0	0	0.061564	0.066623	0
ENSMODG00000025708	0	0.083678	0	0	0	4.888542
ENSMODG00000025709	0	0	0	0	0	0
ENSMODG00000025710	4.740364	15.04675	2.470507	1.91976	2.157897	1.884654
ENSMODG00000025711	0	0.33465	0	9.77043	33.664055	0
ENSMODG00000025712	3.046274	7.434954	1.799169	5.053835	8.902693	2.215953
ENSMODG00000025714	0	9.012183	0	0	0	0
ENSMODG00000025715	0	0.021295	0	0	0	0
ENSMODG00000025716	0	0	0	0	1.112415	0
ENSMODG00000025717	0	1.585102	0.097065	0	3.401014	0
ENSMODG00000025718	0	0	0	0	1.202611	0
ENSMODG00000025719	0	0	0	0	1.700507	0
ENSMODG00000025720	0	0.822978	0.24707	0.027798	1.130675	0.334932
ENSMODG00000025721	0	9.754243	0	0	0.566836	0
ENSMODG00000025722	109.732521	8.098385	1.556121	14.036572	6.529466	112.952804
ENSMODG00000025723	0	0	0.01562	0	0	110.3941
ENSMODG00000025724	0.046041	10.189534	0.075369	0.053691	0	0.068277
ENSMODG00000025725	0	0	0	0	0	0
ENSMODG00000025726	0	0	0	4.262211	0.514688	0
ENSMODG00000025728	0	0.13202	0	0	0	0.162642
ENSMODG00000025729	840.902875	807.409195	1000.089967	728.858247	431.936246	203.705114
ENSMODG00000025732	0	0	0	0	0	0
ENSMODG00000025733	0.04576	0	0.06302	0	0	0.786669
ENSMODG00000025734	0	0.073391	0	0	0	0
ENSMODG00000025735	19.36245	13.752034	23.17312	49.54632	49.873902	10.689134
ENSMODG00000025736	0.063703	1.482632	0.133781	0.068925	1.023752	0.074281
ENSMODG00000025737	0.023828	4.388561	0.004884	0.304098	0.030354	0
ENSMODG00000025738	0	2.103701	0	0	0	0
ENSMODG00000025739	0.063608	3.129471	0.013009	0	0	0
ENSMODG00000025740	1282.898326	1040.814388	1623.48514	585.239642	688.084343	347.783164
ENSMODG00000025741	0	6.850415	0.009322	0	0	0
ENSMODG00000025742	0	0	0	0	0	0.872459
ENSMODG00000025743	0	0	0	0	0.176014	0
ENSMODG00000025744	0	19.96389	0.185253	802.549703	639.427415	0
ENSMODG00000025745	0	0	0	0.053001	0	0
ENSMODG00000025746	0	0.921085	0	0.072212	0.080455	0
ENSMODG00000025747	0	0	0	0	0.09295	0
ENSMODG00000025748	0.269151	0.158435	0.048433	0.505011	0.114448	0.053263
ENSMODG00000025749	0	0	0	0	0	0
ENSMODG00000025750	2.788924	0.027271	0.019294	0.053449	0	40.405042
ENSMODG00000025751	22.285377	143.473337	1.597405	5760.323255	5149.292251	13.57575
ENSMODG00000025753	3366.018469	68.704834	160.870389	3869.104126	2896.523213	8223.673955
ENSMODG00000025754	1801.480823	34.356041	21.96423	720.084065	482.769994	4504.04538
ENSMODG00000025755	0	0	0	0.25252	0.493878	0
ENSMODG00000025756	29.016993	98.383485	7.961086	35.926394	61.568731	27.063328
ENSMODG00000025757	0	0	0	0	0	0
ENSMODG00000025759	0	0	0	0	0.473786	0
ENSMODG00000025760	0	0	0	0	0	0
ENSMODG00000025761	1.239598	0.963889	0.127344	6.550065	1.235514	0.064605
ENSMODG00000025763	17.031918	137.562921	56.036354	74.384838	25.665783	2.490111
ENSMODG00000025764	13.300012	29.541893	13.033262	29.425085	17.306694	9.038651
ENSMODG00000025765	0	0	0	0	0	0
ENSMODG00000025766	0.047231	11.173761	0	0	0	0
ENSMODG00000025767	7.047597	18.332304	4.714903	24.488367	3.441726	2.289726
ENSMODG00000025768	0	37.929757	0.02685	0	0	0
ENSMODG00000025769	0	397.070325	0	0	0	0
ENSMODG00000025772	0	0	0	0	0	0.592058
ENSMODG00000025773	0	0	0	0.503567	0	0
ENSMODG00000025774	0	0	0	0	0	0
ENSMODG00000025775	0	0	0	0	0	0
ENSMODG00000025776	0	0	0	0	0	0
ENSMODG00000025777	0	0	0	0	0	0
ENSMODG00000025778	0	0	0.028314	0	0	0.216998
ENSMODG00000025779	10.090185	0.300716	0	0.332704	1.267448	21.467126
ENSMODG00000025780	0	0	0	0	0.380809	0
ENSMODG00000025781	0	0.040072	0	0	0.028819	0.163238
ENSMODG00000025784	0	2.799512	0	1.480765	0.035183	0
ENSMODG00000025785	0	209.982132	0	0.029423	0	0
ENSMODG00000025786	0	9.163483	0	0	0	0
ENSMODG00000025787	0	0.177017	0	3.736438	0.761377	1.373041
ENSMODG00000025788	34.513042	308.891422	28.231971	122.769125	95.546982	11.896248
ENSMODG00000025789	0	0	0	0.216086	0	0.940928
ENSMODG00000025790	0.23593	0.079435	0.005293	19.426209	9.211213	0.009819
ENSMODG00000025791	0	27.227292	0	0	0	0
ENSMODG00000025792	0.28708	31.905721	1.829065	42.582198	41.502576	320.496819
ENSMODG00000025793	38107.28402	37384.247708	45412.219005	25598.70485	24446.146967	34798.492136
ENSMODG00000025794	0	0	0	0	0	0
ENSMODG00000025798	1377.328198	141.187387	450.10793	99.136699	185.671199	614.511954
ENSMODG00000025799	0	0	1.607079	0	0	5.463188
ENSMODG00000025800	0	0	0	0	10.313246	0
ENSMODG00000025802	38107.28402	37384.247708	45412.219005	25598.70485	24446.146967	34798.492136
ENSMODG00000025803	15.583486	4.634786	1.639381	8.858405	0	17.733671
ENSMODG00000025805	0	0	0	0	0	0
ENSMODG00000025808	7.592413	0	3.196645	0	0	5.754413
ENSMODG00000025809	0	0	0	0	0	0
ENSMODG00000025811	0	0	3.906	21.038443	22.810026	0
ENSMODG00000025812	38107.28402	37384.247708	45412.219005	25598.70485	24446.146967	34798.492136
ENSMODG00000025813	0	0	1.739451	0	0	0
ENSMODG00000025814	0	0	1.515181	0	0	0
ENSMODG00000025815	0	0	0	0	0	0
ENSMODG00000025816	0	0	0	0	0	0
ENSMODG00000025817	284.72906	173.137429	253.519817	407.296812	578.832209	106.83148
ENSMODG00000025818	0	0	8.54473	7.670584	16.633	0
ENSMODG00000025819	0	0	0	0	11.326801	0
ENSMODG00000025821	0	0	0	0	0	0
ENSMODG00000025824	0	4.625895	0	0	19.850752	0
ENSMODG00000025825	0	0	0	0	0	0
ENSMODG00000025827	0	0	0	0	0	0
ENSMODG00000025828	0	7.192661	3.964045	49.819186	223.773564	0
ENSMODG00000025830	0	0	0	0	0	0
ENSMODG00000025832	0	0	0	0	0	0
ENSMODG00000025833	983.162831	287.244142	526.144622	694.302378	574.848759	1070.155875
ENSMODG00000025835	0	0	0	0	0	0
ENSMODG00000025836	0	99.390625	0	0	0	0
ENSMODG00000025837	0	0	0	0	0	0
ENSMODG00000025838	0	0	0	0	0	0
ENSMODG00000025839	0	218.580999	1.673127	0	0	0
ENSMODG00000025840	38107.28402	37384.247708	45412.219005	25598.70485	24446.146967	34798.492136
ENSMODG00000025841	0	0	0	0	0	0
ENSMODG00000025842	0	4.915412	0	0	0	0
ENSMODG00000025843	7977.884214	750.346594	2348.862273	221.861511	1171.899253	2014.529601
ENSMODG00000025844	0	3.981955	0	0	0	0
ENSMODG00000025847	0	0	0	0	0	0
ENSMODG00000025848	0	0	0	0	0	0
ENSMODG00000025849	0	269.73431	0	0	0	0
ENSMODG00000025851	0	0	0	0	0	0
ENSMODG00000025852	204.750291	1451.383232	185.874967	162.706353	129.690253	421.050379
ENSMODG00000025853	0	15.727862	0	0	33.745892	6.548095
ENSMODG00000025854	0	0	0	0	0	0
ENSMODG00000025855	0	0	0	0	0	0
ENSMODG00000025856	7.966771	0	0	0	0	11.440462
ENSMODG00000025857	0	117.969891	7.223998	0	42.18627	0
ENSMODG00000025858	0	0	0	0	0	11.134304
ENSMODG00000025859	0	0	0	0	0	0
ENSMODG00000025861	0	0	40.906171	0	0	0
ENSMODG00000025863	38107.28402	37384.247708	45412.219005	25598.70485	24446.146967	34798.492136
ENSMODG00000025865	0	4.123889	0	0	44.241329	0
ENSMODG00000025866	0	0	0	0	0	0
ENSMODG00000025867	13.728159	36.156245	16.236454	111.303254	310.309104	0
ENSMODG00000025868	0	0	0	0	0	0
ENSMODG00000025869	0	0	0	0	0	0
ENSMODG00000025870	0	0	3.852442	0	0	0
ENSMODG00000025871	0	0	0	0	0	0
ENSMODG00000025872	0	15.509399	0	0	33.277154	0
ENSMODG00000025873	0	4.698131	0	0	0	0
ENSMODG00000025874	0	0	0	0	0	0
ENSMODG00000025875	0	0	0	0	0	0
ENSMODG00000025876	0	0	0	0	0	0
ENSMODG00000025877	0	0	0	0	8.241027	23.98649
ENSMODG00000025878	0	0	0	27.249343	19.695952	0
ENSMODG00000025879	0	0	0	0	0	0
ENSMODG00000025880	0	0	0	0	0	0
ENSMODG00000025881	0	0	0	0	10.390976	0
ENSMODG00000025882	0	0	26.091761	9.369004	253.948496	0
ENSMODG00000025883	0	0	0	0	0	0
ENSMODG00000025884	0	0	0	0	0	0
ENSMODG00000025885	0	0	0	0	12.031783	0
ENSMODG00000025886	0	0	0	0	0	0
ENSMODG00000025887	0	10.631011	9.765001	0	0	0
ENSMODG00000025888	0	54.868094	1.832673	19.74223	181.939633	0
ENSMODG00000025889	0	0	0	0	0	0
ENSMODG00000025890	0	0	0	0	0	0
ENSMODG00000025891	0	3.87605	0	0	0	0
ENSMODG00000025892	0	5.206204	0	0	0	0
ENSMODG00000025893	0	0	0	0	0	0
ENSMODG00000025894	0	0	0	0	0	0
ENSMODG00000025895	0	0	0	11.314687	0	0
ENSMODG00000025896	0	22.768854	0	0	0	0
ENSMODG00000025897	0	0	0	0	0	0
ENSMODG00000025898	0	0	0	8.869281	51.339877	0
ENSMODG00000025899	0	0	0	0	0	0
ENSMODG00000025900	8.522533	0	0	0	0	0
ENSMODG00000025901	0	0	0	0	0	0
ENSMODG00000025902	0	55.944003	8.56446	36.903818	480.136515	5.822893
ENSMODG00000025903	8.895342	0	15.302728	10.302917	67.022964	6.50261
ENSMODG00000025904	8.833142	36.188598	1.899466	30.692621	33.277154	0
ENSMODG00000025905	0	0	0	0	0	0
ENSMODG00000025906	0	0	0	0	0	0
ENSMODG00000025907	0	0	0	0	0	0
ENSMODG00000025908	0	0	0	0	0	0
ENSMODG00000025909	0	0	123.501002	0	0	0
ENSMODG00000025910	0	9.685792	0	0	31.172928	0
ENSMODG00000025911	0	0	0	0	0	0
ENSMODG00000025912	0	0	3.986413	0	0	0
ENSMODG00000025913	0	0	0	7.32366	7.940363	4.622274
ENSMODG00000025915	0	0	0	0	0	0
ENSMODG00000025916	0	0	12.856633	0	0	0
ENSMODG00000025917	0	0	0	0	0	0
ENSMODG00000025918	0	4.517756	0	0	0	0
ENSMODG00000025921	0	0	0	0	0	0
ENSMODG00000025922	0	0	0	0	0	0
ENSMODG00000025923	0	0	0	0	0	0
ENSMODG00000025924	19.687604	26.886123	26.812755	129.216529	41.205135	4.797298
ENSMODG00000025925	0	4.589821	0	9.083114	0	0
ENSMODG00000025926	0	0	0	0	0	0
ENSMODG00000025927	0	0	0	0	0	0
ENSMODG00000025928	0	0	0	0	0	0
ENSMODG00000025929	0	0	0	0	11.561508	0
ENSMODG00000025932	0	0	2.168176	11.678198	0	0
ENSMODG00000025933	0	1128.494074	0	8.656027	0	0
ENSMODG00000025936	8.150843	0	0	0	0	0
ENSMODG00000025937	0	0	0	0	0	0
ENSMODG00000025938	0	0	0	0	0	0
ENSMODG00000025939	0	0	0	14.924159	0	0
ENSMODG00000025940	0	0	0	0	0	0
ENSMODG00000025943	0	0	0	0	0	0
ENSMODG00000025945	0	0	0	0	0	0
ENSMODG00000025946	0	0	0	0	0	0
ENSMODG00000025947	0	19.028691	0	0	8.165638	0
ENSMODG00000025949	0	0	0	27.463509	29.776128	0
ENSMODG00000025950	0	540.548706	0	0	0	0
ENSMODG00000025951	7.534759	17.639566	0	0	0	0
ENSMODG00000025952	0	0	0	0	0	0
ENSMODG00000025953	0	0	0	0	0	0
ENSMODG00000025956	0	0	0	0	0	0
ENSMODG00000025957	0	0	0	0	0	0
ENSMODG00000025958	0	0	0	0	0	0
ENSMODG00000025959	8.398494	24.577061	5.417999	48.637244	0	0
ENSMODG00000025961	0	0	0	0	0	0
ENSMODG00000025963	0	0	0	0	0	0
ENSMODG00000025964	0	0	0	0	0	0
ENSMODG00000025965	0	0	0	0	0	0
ENSMODG00000025967	0	0	0	0	0	0
ENSMODG00000025968	0	16.353446	0	0	0	0
ENSMODG00000025969	10.88653	3.185796	5.852558	12.609185	13.670966	15.916389
ENSMODG00000025970	0	0	1.109123	5.973943	0	0
ENSMODG00000025971	0	0	0	0	0	0
ENSMODG00000025973	0	0	0	0	0	0
ENSMODG00000025974	0	0	0	0	0	0
ENSMODG00000025975	0	0	0	0	0	0
ENSMODG00000025977	0	0	0	0	0	0
ENSMODG00000025978	7.412197	4.338159	1.593908	17.170166	9.308007	5.418412
ENSMODG00000025979	0	0	1.084852	5.843214	0	11.063705
ENSMODG00000025980	0	0	0	0	0	0
ENSMODG00000025981	11.465842	3.355324	3.698396	0	14.398447	8.381679
ENSMODG00000025982	8.957564	0	1.926221	0	0	0
ENSMODG00000025983	0	0	0	15.760331	8.54373	0
ENSMODG00000025984	0	0	0	0	0	0
ENSMODG00000025985	0	0	0	0	0	6.320843
ENSMODG00000025986	0	0	0	0	0	0
ENSMODG00000025990	0	0	0	0	0	0
ENSMODG00000025991	0	0	0	0	0	0
ENSMODG00000025992	23.294273	264.517358	17.889877	38.062412	71.041114	19.461046
ENSMODG00000025993	0	0	0	0	0	0
ENSMODG00000025994	0	0	0	20.461748	0	0
ENSMODG00000025995	24.823778	4.842896	3.558712	0	0	0
ENSMODG00000025996	0	0	0	0	0	0
ENSMODG00000025997	65.189924	8.175837	20.026205	32.359457	52.626522	139.56013
ENSMODG00000025998	0	0	0	0	0	0
ENSMODG00000026000	0	0	0	0	0	0
ENSMODG00000026002	0	0	0	0	0	0
ENSMODG00000026004	0	0	0	10.374985	11.248631	0
ENSMODG00000026005	0	0	0	0	0	0
ENSMODG00000026006	0	0	0	0	0	0
ENSMODG00000026007	0	0	0	0	0	0
ENSMODG00000026008	0	0	0	0	0	0
ENSMODG00000026009	0	0	0	0	0	0
ENSMODG00000026010	13.60717	3.981955	2.926065	0	0	0
ENSMODG00000026011	0	4.445816	3.266925	8.798132	28.616987	0
ENSMODG00000026012	0	0	0	0	0	0
ENSMODG00000026017	6.679428	0.300715	2.872668	1.19021	0	6.385133
ENSMODG00000026018	0	0	0	0	0	0
ENSMODG00000026019	64.883482	16.274808	37.870926	42.943124	325.914636	40.654856
ENSMODG00000026020	0	0	0	0	0	0
ENSMODG00000026021	93.598475	17.118958	32.706823	47.429043	132.230311	55.592629
ENSMODG00000026022	9.532697	11.158461	5.124742	44.1645	95.766917	17.421313
ENSMODG00000026023	0	0	0	7.048395	0	0
ENSMODG00000026025	8.770958	5.133405	11.316562	30.476552	55.071483	0
ENSMODG00000026026	0	0	0	0	0	0
ENSMODG00000026027	0	0	0	18.738009	20.31588	17.739535
ENSMODG00000026028	0	0	0	0	0	0
ENSMODG00000026029	0	0	0	0	0	0
ENSMODG00000026030	62.702949	10.485242	7.704885	51.874923	78.740414	0
ENSMODG00000026031	10.429053	0	1.121324	0	19.64472	3.811886
ENSMODG00000026032	9.269069	0	1.993207	0	23.279617	0
ENSMODG00000026033	0	0	0	0	0	0
ENSMODG00000026034	0	0	1.109123	0	6.476991	3.77041
ENSMODG00000026035	0	0	0	0	0	0
ENSMODG00000026036	0	0	0	0	0	0
ENSMODG00000026038	0	5.060675	1.859371	0	0	0
ENSMODG00000026039	0	0	0	0	0	0
ENSMODG00000026040	0	0	0	0	0	0
ENSMODG00000026041	0	3.981955	0	0	0	0
ENSMODG00000026043	8.664939	7.607032	12.11142	65.234356	108.811605	19.002547
ENSMODG00000026046	0	0	0	0	0	0
ENSMODG00000026047	6.679428	0.300715	2.872668	1.19021	0	6.385133
ENSMODG00000026048	0	0	0	0	0	0
ENSMODG00000026049	8.833142	0	0	0	0	32.285705
ENSMODG00000026050	9.581208	22.430491	18.542957	22.194624	108.286047	14.007974
ENSMODG00000026051	65.31918	15.928981	14.046138	37.827554	143.545142	35.811875
ENSMODG00000026052	0	0	0	0	0	0
ENSMODG00000026053	31.62857	27.767024	17.0034	18.316694	66.196957	30.827859
ENSMODG00000026054	0	0	3.558712	19.167883	0	12.097669
ENSMODG00000026055	0	0	1.072786	0	0	0
ENSMODG00000026056	0	0	0	0	0	0
ENSMODG00000026057	27.433183	0	7.865587	0	22.966492	6.684671
ENSMODG00000026058	77.261302	10.048657	16.614154	39.771964	75.461821	18.826338
ENSMODG00000026059	0	0	0	0	0	0
ENSMODG00000026060	10.138725	0	0	0	0	3.579153
ENSMODG00000026065	5.385805	3.152167	5.790777	0	6.763327	11.81128
ENSMODG00000026066	0	0	2.03346	10.952596	11.87488	0
ENSMODG00000026067	8.646691	20.2427	13.0156	0	32.574737	18.962529
ENSMODG00000026068	0	0	0	0	0	0
ENSMODG00000026069	0	0	0	0	0	0
ENSMODG00000026072	0	0	0	0	0	0
ENSMODG00000026073	0	0	0	0	0	0
ENSMODG00000026074	0	0	0	0	8.848266	0
ENSMODG00000026075	0	0	0	0	0	0
ENSMODG00000026076	0	0	0	0	0	0
ENSMODG00000026077	84.249059	19.723481	32.610224	6.50536	84.637879	41.058102
ENSMODG00000026079	0	0	0	0	0	0
ENSMODG00000026080	0	0	0	0	0	0
ENSMODG00000026081	7.657568	0	3.293344	17.738562	9.616136	117.553411
ENSMODG00000026082	18.787679	5.497961	24.240445	76.162064	117.964914	20.601055
ENSMODG00000026083	5.157789	3.018715	11.091231	0	0	11.311231
ENSMODG00000026084	248.237779	125.915296	160.142038	95.839416	394.857092	108.879019
ENSMODG00000026085	0	0	0	0	0	0
ENSMODG00000026088	0	0	1.912841	10.302917	0	6.50261
ENSMODG00000026089	0	0	0	0	0	0
ENSMODG00000026091	0	0	0	0	0	0
ENSMODG00000026092	16.502562	12.878006	13.011849	101.940703	48.354608	4.021195
ENSMODG00000026093	0	0	0	0	0	0
ENSMODG00000026094	16.849812	3.287247	3.623358	32.5268	35.265783	4.10581
ENSMODG00000026096	0	0	0	0	0	0
ENSMODG00000026098	0	0	3.638666	9.799264	0	0
ENSMODG00000026099	0	0	0	0	0	0
ENSMODG00000026101	0	0	0	0	0	0
ENSMODG00000026102	0	4.517756	1.659894	0	0	0
ENSMODG00000026103	0	0	0	0	0	0
ENSMODG00000026104	0	0	0	0	0	0
ENSMODG00000026105	0	3.665845	0	0	0	0
ENSMODG00000026106	0	0	0	0	0	0
ENSMODG00000026107	0	8.465928	3.110515	16.753809	12.109731	21.148088
ENSMODG00000026108	0	0	0	0	0	0
ENSMODG00000026109	0	0	0	0	0	0
ENSMODG00000026110	0	0	1.682912	0	0	0
ENSMODG00000026111	0	0	0	0	0	0
ENSMODG00000026115	18.751874	14.226808	7.168666	4.022059	6.977191	56.354548
ENSMODG00000026116	0	0	0	0	0	0
ENSMODG00000026117	0	5.1698	5.698397	20.461748	11.092385	0
ENSMODG00000026118	0	0	0	0	0	0
ENSMODG00000026119	4.332469	0	1.863295	5.018027	10.88116	0
ENSMODG00000026120	0	0	0	0	0	0
ENSMODG00000026121	8.08902	0	0	0	0	5.913178
ENSMODG00000026122	0	0	0	0	0	0
ENSMODG00000026123	0	4.088362	0	0	0	0
ENSMODG00000026124	14.798593	2.887072	0	17.140281	6.194537	3.605988
ENSMODG00000026125	0	0	0	0	0	0
ENSMODG00000026126	0	0	1.726167	0	0	5.868021
ENSMODG00000026129	0	10.065972	0	0	0	4.190839
ENSMODG00000026130	36.577577	26.759837	100.286236	74.139647	206.698425	26.738682
ENSMODG00000026131	0	0	0	0	0	0
ENSMODG00000026132	0	0	0	0	0	0
